BODEGA,CODIGO,NEW_MAX
1131,06927,4
1131,12701,4
1134,10305,5
114,0000134468,2
114,02192,2
114,02308,17
115,0000132255,7
116,0000104546,7
117,09649,4
125,0000102542,2
125,0000129277,8
125,0000131653,4
125,12200,2
125,12294,4
126,0000127010,7
126,12594,4
129,0000128587,4
129,09910,4
130,0000115364,2
130,0000129865,2
130,0000137457,2
130,07950,2
131,10173,6
133,0000129597,4
137,0000131554,4
137,0000135574,4
137,07139,2
137,13833,5
138,0000116830,7
138,0000136278,4
138,01201,4
138,02007,4
146,0000132845,2
146,0000133365,2
146,07434,8
146,08902,4
146,13781,2
152,0000102043,8
152,0000128588,4
152,0000128799,4
152,00694,2
155,0000125113,8
155,0000129634,4
155,10242,4
156,02102,2
157,0000117416,3
157,06852,3
160,0000114054,2
160,0000121834,2
163,0000101842,8
163,0000121338,2
164,0000136291,2
1695,0000119599,4
1696,0000119996,4
1696,01718,4
1697,09072,11
1702,0000136379,2
1703,0000119673,4
1717,04181,3
1718,12996,4
173,0000124308,7
173,0000124928,4
173,0000127281,2
173,0000131618,2
173,0000139360,2
173,04520,4
173,06162,7
1734,0000119883,5
1734,07434,12
1735,0000108033,2
1735,0000126340,2
1735,07292,4
1735,10397,2
1739,0000124987,4
1739,0000136374,5
1739,05020,2
1739,20190,2
1757,0000128947,4
176,07162,12
1764,0000128104,4
1764,0000129937,4
1764,0000130577,4
1764,05951,4
1768,0000121649,4
1777,0000110332,4
1777,12057,6
1791,01379,2
1791,10295,12
1791,17461,13
1793,0000133173,3
1804,0000100896,2
1804,0000129583,2
1809,0000135011,4
1825,0000128610,4
1833,0000133289,7
184,0000108796,2
184,0000111956,2
184,05172,2
1849,04572,9
185,0000130207,4
185,0000141935,2
185,01784,4
185,04418,4
185,12291,2
1855,0000135521,3
1858,0000106087,9
1865,0000123121,4
1868,0000108033,2
1868,04418,2
1869,0000130974,7
1869,12385,4
187,10860,7
1880,0000109081,2
1880,0000133173,8
1880,05379,8
1883,0000129873,7
190,09082,8
190,14595,4
1901,0000134160,2
1917,0000121312,4
192,0000134501,4
192,04244,10
192,22395,4
1935,0000131184,2
1941,0000121485,2
1941,0000124614,2
1942,10436,8
195,19705,8
1952,0000122981,4
1952,08549,4
1956,0000123090,4
1963,05968,4
197,0000105798,6
1979,0000128787,4
1979,0000131606,2
2009,00589,3
2009,13557,3
2009,15212,2
2012,0000132951,4
2012,07448,4
203,0000130088,2
203,01573,2
203,04572,4
2035,0000130456,3
2035,0000131632,3
2051,0000128787,4
2051,12408,4
2056,0000137934,2
2057,0000126356,4
206,0000105254,4
206,0000130711,4
2061,12618,2
2072,0000114085,2
2072,0000116689,2
2072,13704,2
2076,0000130159,7
2076,0000133139,2
2078,04665,5
2078,06078,5
2079,07214,2
208,0000100720,2
208,13435,8
208,14228,8
2087,0000106119,8
2091,0000132858,4
2092,0000142148,2
2092,08498,2
2098,04418,2
2103,0000113461,2
2103,0000128912,2
2103,04665,2
211,0000130157,2
2113,01718,2
2117,0000116832,4
2117,06192,4
213,0000128716,4
213,0000134493,4
213,24208,4
217,0000102043,2
217,0000129938,2
217,09391,2
220,12384,4
226,04471,4
228,0000104545,4
236,04572,8
244,0000130576,2
244,0000135372,2
244,0000135574,3
244,0000135810,3
247,0000134648,8
247,09134,4
251,0000105788,4
251,0000120453,4
251,02233,7
251,05047,4
252,0000119841,4
252,0000133080,4
256,0000119996,4
265,0000125443,6
268,12569,4
274,0000131110,2
274,0000132425,4
275,0000130141,5
275,05666,4
275,09404,2
277,0000129920,4
283,15542,2
287,0000118348,4
287,0000128587,4
289,0000118388,4
291,0000117424,4
291,01763,9
291,05380,4
291,07161,9
302,0000119134,7
302,0000126507,4
302,0000135045,4
302,10894,4
302,13833,7
303,0000125443,8
305,08778,2
309,0000120835,2
309,08878,5
309,12079,4
312,0000108751,2
3127,0000137784,2
3127,05630,2
3127,07987,2
3129,0000101913,6
3131,0000135663,2
3131,12658,2
3132,0000113911,2
3133,29378,4
3134,06697,4
3135,0000131905,4
3136,0000131905,8
3139,0000128091,3
3139,0000131653,7
3139,13860,3
314,0000130656,8
314,0000135201,8
314,18867,4
3143,0000134455,6
3144,0000129920,4
3145,0000115672,2
3145,0000135984,2
3145,12408,4
3145,18796,2
3146,0000123082,2
3147,0000136771,2
3147,04663,4
3148,0000117152,2
3148,07563,2
3149,0000129816,2
3149,0000139333,2
3150,01530,6
3151,04072,6
3152,0000136375,4
3152,01989,7
3153,0000126534,2
3153,0000130141,6
3154,07355,4
3154,13619,2
3156,0000124082,4
3159,0000121822,2
3159,14561,2
317,0000116830,8
317,0000116862,2
317,0000119273,8
319,0000105975,4
321,0000115780,2
321,07055,4
321,07391,4
321,12595,10
322,16490,4
324,0000122751,4
324,0000123286,2
324,0000138438,2
324,08228,2
324,12034,4
325,0000109316,2
325,0000118952,2
325,0000123564,4
325,0000126749,4
325,09899,2
325,13894,8
326,0000124229,4
328,0000130158,4
328,10863,5
333,0000111407,2
333,0000123802,2
333,0000132905,2
333,06231,8
334,0000123983,2
334,12383,2
336,0000120851,2
336,0000141751,4
336,09142,2
336,10397,4
337,0000107769,4
337,0000119325,4
337,0000128397,4
339,0000113913,4
345,0000130158,7
345,04097,4
346,0000121776,4
346,0000129597,4
346,0000132926,10
346,10173,10
353,04083,3
358,0000128093,2
358,00589,4
359,07166,3
377,0000119273,4
377,0000134648,4
380,0000136373,11
380,12996,4
382,12044,2
383,0000106051,10
383,0000135913,10
384,0000128226,4
385,0000121312,4
385,0000140698,4
391,0000116689,2
392,06389,4
392,08235,4
394,0000106017,2
394,0000109549,2
394,0000136697,2
395,05667,4
396,0000124987,8
400,10617,2
402,0000124342,2
403,0000141970,2
403,00975,4
415,0000121674,7
416,0000114054,4
416,0000128080,10
418,0000142073,2
418,08541,5
418,13502,5
419,00070,4
419,12385,2
424,0000138467,4
427,0000124078,4
427,0000136793,11
427,09198,4
429,09137,3
431,0000116379,7
444,0000120649,8
448,04572,7
448,12173,7
451,0000116994,2
451,12184,2
451,18422,2
452,0000123551,4
452,09852,7
453,0000133687,2
453,19193,11
457,0000128787,4
459,0000121485,4
461,0000135574,4
461,12384,7
473,0000101699,11
473,00589,7
475,0000114674,2
475,0000122938,9
475,0000124904,2
477,0000120453,4
477,0000132858,7
477,07550,2
477,16636,4
479,0000136405,2
479,12013,8
485,0000130159,4
486,0000121674,13
486,0000133072,2
486,30522,2
494,0000136643,2
497,0000114468,7
497,04082,4
502,0000113128,7
502,0000119900,4
502,0000125084,7
502,0000137336,7
504,0000111117,3
504,0000125443,10
504,0000133805,4
504,0000135574,4
504,0000139330,4
504,06246,4
504,13134,4
510,0000118388,4
510,15834,4
511,0000100788,2
511,0000122894,2
513,0000109079,4
513,0000114056,11
513,06147,4
513,06984,2
513,10468,11
517,0000121312,4
518,0000107766,4
518,0000135241,4
518,01323,2
518,01989,7
518,04098,4
518,07459,2
521,0000128143,4
523,0000120669,2
523,0000123969,2
523,0000130207,2
523,08643,4
525,0000103754,4
525,0000122762,4
525,0000129560,2
525,0000136494,2
525,08033,2
539,0000125444,5
539,01989,5
540,0000124083,2
540,05878,4
542,0000105234,2
542,0000128587,2
542,05666,8
542,06150,2
546,0000132428,4
549,10436,9
552,0000128617,2
552,0000129864,4
552,0000141761,4
552,01323,2
552,13863,4
557,00070,4
557,05417,4
558,0000126647,4
558,04514,4
559,0000105573,2
559,09713,4
560,0000100304,2
560,0000129938,4
560,07235,2
562,0000130849,2
563,0000131996,4
563,0000132248,4
563,0000134827,4
563,0000137372,4
563,10425,4
565,01322,2
566,0000128616,4
566,07391,4
566,09058,4
572,13705,4
572,29666,4
573,17461,8
577,0000116833,8
577,0000126793,7
577,0000128106,4
580,0000118347,2
580,12871,2
582,0000103776,2
582,0000116724,2
582,0000131638,2
587,0000128787,6
589,0000133289,4
604,0000104171,2
604,0000134198,4
604,0000136793,7
604,0000142236,2
604,04750,2
604,16603,7
605,0000123564,8
608,0000101842,9
608,0000112828,2
608,0000114020,2
608,0000135131,4
608,0000135361,2
608,0000141537,2
608,13863,2
614,0000128787,8
622,0000106481,4
622,0000109077,4
622,0000118774,4
622,0000140781,4
622,09404,7
622,15073,4
624,0000120453,6
624,0000128946,9
629,0000118834,3
629,0000130576,2
632,06739,2
640,0000127006,8
640,0000136714,8
640,0000139232,2
640,08225,2
640,10894,8
642,07161,4
642,08635,4
644,07434,8
654,0000126507,4
671,0000124928,7
676,05878,6
676,11245,5
678,0000103703,4
678,0000113037,4
682,0000114048,4
684,0000100634,8
684,0000101899,8
684,0000114468,4
684,0000116689,4
684,0000118168,4
684,0000130861,4
694,0000106119,6
696,0000118168,4
696,0000136041,4
696,04831,4
696,11245,9
709,0000131357,4
709,14668,2
709,29378,4
711,0000120642,2
711,0000132000,2
711,01704,8
711,12069,2
715,0000104221,4
715,0000129000,3
715,0000132629,4
715,0000133277,3
715,0000141712,3
727,0000119583,4
727,0000128807,2
727,05793,2
728,0000101872,2
728,0000110371,2
728,0000122096,2
728,0000125183,2
728,12471,2
729,0000101841,5
729,02341,6
729,12107,3
759,0000116832,10
759,0000132859,4
759,08643,7
759,13894,4
760,13373,30
762,0000142146,2
762,06049,2
773,0000110263,2
774,0000111427,2
775,0000137887,2
777,04663,7
780,0000117843,4
780,0000121649,4
780,0000130762,16
780,04572,16
781,0000128710,4
781,08805,4
787,0000105160,4
809,0000104638,2
809,0000106119,6
811,0000122759,2
811,0000122885,11
816,0000130853,4
818,0000112200,2
818,07160,2
818,09910,4
818,24218,9
819,04791,5
820,0000117416,8
820,0000118918,2
820,0000137739,2
823,0000127076,7
825,08528,2
825,13660,7
830,0000139662,4
830,04427,2
832,0000123001,4
837,0000104604,3
837,0000105497,3
837,0000133418,4
837,01575,4
837,04147,4
837,10436,9
837,12502,9
841,0000104681,4
841,0000130456,4
841,05393,4
844,0000118716,4
848,0000102516,2
848,0000120149,2
848,0000131317,2
848,0000134195,2
848,0000137957,2
849,0000121323,4
849,12193,4
855,0000105073,4
855,05232,4
855,12017,2
859,15110,2
860,09920,4
861,0000131412,2
861,0000131762,2
861,04418,5
863,06231,4
864,19193,9
869,0000102043,4
869,10188,4
880,0000101880,12
880,0000112182,8
880,0000125444,6
880,14527,3
881,08890,2
886,0000109342,2
886,0000111866,2
886,04203,11
886,05658,11
894,10894,3
897,0000126356,2
899,0000102043,4
899,05430,4
926,0000114743,2
926,0000133895,4
946,00276,4
004,06698,4
008,0000129976,2
008,0000136289,2
008,05233,2
009,07292,2
011,0000122007,4
011,0000130075,4
011,0000130107,4
013,0000133010,4
013,0000133806,4
017,07160,4
017,08488,4
017,13721,2
017,13828,2
018,07289,8
021,0000126527,4
029,0000121650,4
029,0000128397,4
029,0000135248,8
033,0000113128,13
033,08895,4
033,24271,4
034,0000132913,2
034,17610,2
036,0000118870,2
036,0000122407,2
036,0000122450,4
037,0000132116,2
038,0000120453,8
038,0000129919,4
040,0000114056,3
040,0000123384,3
040,0000136643,4
040,07987,4
040,12019,11
042,0000120528,2
042,0000132629,4
043,0000123278,7
044,04018,5
044,28588,5
050,0000135810,2
051,08517,6
051,12324,6
054,0000123967,4
056,0000130861,2
056,08729,2
057,0000100634,4
057,0000124988,4
057,0000135482,4
058,0000129583,5
058,0000131632,5
058,0000136269,5
058,05667,13
060,0000130701,4
060,0000136643,2
061,0000137777,2
061,0000141277,2
064,0000101913,7
064,0000131638,4
064,05380,4
065,0000128884,4
066,0000121650,4
069,0000131609,2
069,0000133889,2
075,0000127006,7
075,0000135522,4
077,0000130457,8
079,0000124308,7
080,0000131595,4
080,0000132913,7
081,0000109557,4
081,0000120739,2
081,0000120955,2
081,0000123565,2
081,0000124991,2
081,0000137310,2
082,0000133461,2
082,04065,2
082,05658,11
088,0000122508,5
090,0000114048,8
090,09920,8
091,06086,2
1002,12385,4
1003,0000111117,2
1003,0000124034,2
1003,08745,5
1007,00659,8
1015,0000118423,2
1015,0000132868,2
1015,04665,6
1015,07166,6
1015,12384,7
1015,13745,7
1019,0000101699,4
1019,0000123013,2
1019,08517,2
1020,06924,4
1024,05358,8
103,00070,4
1037,0000104257,2
1037,0000105573,2
1039,0000120649,4
1042,04500,4
1042,10436,7
1044,0000116682,4
1045,0000120040,6
1045,12480,2
1046,22835,4
1052,0000124033,5
1052,0000124987,5
1052,00694,7
106,00585,6
106,04786,4
1065,0000121679,4
1065,09123,4
1072,0000135522,7
109,0000105074,3
1103,0000129182,2
1105,0000130616,2
1106,0000128607,2
1106,00431,2
1108,0000133139,5
1108,0000141461,5
1108,09920,5
1110,0000124229,3
1124,0000124521,2
1124,0000133030,9
1126,0000100738,4
1126,0000105522,2
1126,0000121996,2
1126,04018,8
1127,0000105274,2
1127,0000134223,2
113,09380,4
1131,0000121781,4
1134,0000102068,5
1134,0000107769,5
1134,10295,5
114,0000109442,2
114,0000123235,2
115,0000105160,4
115,0000125103,7
115,09859,4
117,0000100787,4
125,0000124987,8
125,0000130026,2
125,0000137172,2
125,02207,2
126,0000120281,4
126,0000124078,7
130,0000135131,2
130,0000136405,2
130,07235,3
131,0000134650,6
131,01552,2
131,08838,2
131,12385,2
133,0000137336,4
137,0000106878,2
137,0000109077,4
137,0000142236,2
137,07166,6
138,12996,10
146,10617,4
146,12131,4
151,07289,26
152,0000110393,4
152,0000110868,4
152,02346,11
152,08225,2
156,0000101913,4
156,0000138222,4
156,13557,2
157,07134,8
159,0000139498,5
160,0000123981,5
160,12294,2
161,0000129951,8
163,0000130711,2
163,0000133622,2
164,0000133360,2
1696,0000100079,4
1697,13703,2
1702,0000114469,5
1702,0000132928,5
1702,09391,5
1712,0000132913,4
1712,0000133289,4
1718,0000133459,4
1720,00942,4
173,0000130656,7
173,04740,2
1734,0000124987,15
1734,0000129595,2
1734,24271,5
1735,0000132914,2
1735,05379,2
1735,08577,2
1738,0000125443,6
1739,0000133173,5
1741,0000101699,5
1741,09466,5
1757,28588,4
1759,0000128730,2
1759,0000134878,2
1759,10863,4
176,0000124107,3
176,0000125084,3
176,0000131735,3
176,0000135361,12
176,0000138013,3
176,04750,3
1764,01530,7
1768,0000110078,4
1768,12034,4
1768,12619,4
1770,0000136374,4
1777,0000129944,4
1777,08513,6
1783,0000124078,6
1783,0000137987,6
1783,02102,9
1788,0000111555,4
1789,0000121312,6
1789,06389,6
1791,0000111914,2
1791,0000123121,11
1791,0000136643,2
1791,07579,13
1794,0000132913,3
1801,0000114072,2
1804,0000131984,2
1804,0000136371,2
1825,0000107769,4
184,0000128327,2
184,0000129594,2
184,0000129974,2
184,12432,4
185,0000103923,4
185,0000104546,7
185,0000130086,2
185,0000132358,2
185,0000141118,2
1855,0000120514,2
1855,05667,3
1858,0000128913,3
1865,0000113915,4
1867,0000104649,4
1867,0000109182,4
1867,01530,4
1868,0000135482,4
187,0000127010,7
1880,0000113914,4
1880,0000132645,2
1880,0000133931,2
1880,04500,4
1883,0000135414,7
189,0000133030,4
189,0000135011,6
1892,0000121323,4
1892,07434,7
190,0000128143,8
190,0000129938,4
190,08643,4
1901,0000101699,4
1909,0000110394,7
1909,0000121312,7
1909,0000125443,7
1909,0000138516,4
1909,13833,7
1916,02346,3
1916,15110,2
1917,0000132858,6
1941,0000120148,2
1941,04500,2
1941,10862,2
1942,06926,2
195,0000132858,8
195,06218,8
1952,0000136758,2
1979,05878,8
1981,0000107769,4
1981,0000121516,4
199,0000135913,4
1995,0000128996,4
1995,0000130649,4
1995,08235,4
200,05231,2
2009,0000133805,2
2009,08808,2
2012,0000106119,14
2012,0000114632,4
2012,0000118344,2
2012,05968,14
2012,08218,4
203,0000129531,2
2056,0000124928,2
2056,0000130732,3
2058,0000114020,2
206,0000126340,8
206,0000138249,4
2061,13612,2
207,0000122508,4
207,06218,4
2074,0000126647,3
2074,0000132426,6
208,0000130762,19
2091,0000127010,5
2091,0000136258,5
2091,13502,5
2091,13745,2
2092,0000122949,2
2092,08959,2
2094,00424,8
2094,05878,8
2095,0000104099,2
2098,0000115909,2
2098,0000132609,2
2098,09082,3
2115,10173,9
2117,0000111555,11
2117,07426,11
213,01549,4
213,06232,4
213,08623,7
217,0000101841,7
217,0000101913,4
217,0000111141,2
217,04163,4
220,0000113037,4
226,0000114048,4
226,0000123082,2
226,12324,4
229,0000132541,5
229,0000137172,6
234,0000121253,2
234,07162,2
244,0000121312,3
244,0000121374,2
247,09714,4
251,0000101880,19
251,0000121781,4
251,0000134875,4
256,0000114048,4
256,0000134650,4
265,0000135011,7
265,01763,3
265,09499,3
268,0000135984,4
269,0000103871,4
274,0000106020,2
274,0000115182,4
274,0000135469,2
274,30523,2
275,0000117152,4
275,0000132255,4
276,23294,2
277,0000106336,2
277,10862,4
277,17461,4
283,0000125020,9
283,0000132425,4
283,02147,2
287,0000136285,4
287,01549,4
287,04418,4
287,07292,4
287,12799,4
291,0000110868,4
291,0000132792,2
291,12128,9
303,05722,4
303,30089,4
305,0000105512,2
305,0000132858,8
305,0000137411,8
309,0000105160,4
310,0000123947,4
310,0000132541,4
312,0000100078,2
312,0000116289,2
312,0000135257,2
312,05396,2
312,16467,2
3133,0000127076,4
3134,0000120688,4
3134,0000137775,4
3134,09698,4
3134,13008,7
3135,0000135810,4
3136,0000125444,8
3137,0000129495,2
3137,01109,2
3139,0000106013,3
3139,0000120657,3
3139,0000122508,3
314,0000111893,4
3144,0000136611,7
3144,06231,8
3144,08498,4
3145,0000100720,2
3145,0000114085,2
3145,0000116030,2
3145,0000125085,4
3145,01784,2
3145,02256,2
3147,0000129920,2
3148,0000120494,2
3148,0000133420,2
3148,0000136393,2
3148,10425,2
3148,12484,2
3150,12132,4
3151,0000135989,5
3152,0000116379,7
3153,0000125136,2
3153,0000128099,2
3156,0000120649,4
3157,02344,2
3159,16603,6
317,0000125117,2
317,0000129560,2
317,06231,8
317,09703,2
317,10862,8
321,0000130983,2
321,0000132858,10
322,0000123222,4
322,04471,4
324,0000136924,2
324,0000142130,2
324,08837,2
325,0000119960,2
325,0000128032,8
325,0000131622,4
325,05987,8
326,12057,4
330,02106,4
333,0000122190,2
333,0000123453,4
333,01763,8
333,12387,2
333,19704,4
333,22416,2
334,0000136268,2
334,12384,11
336,0000134362,2
336,0000138520,2
336,10749,4
336,22395,14
337,0000132255,4
337,02341,4
337,11976,8
339,14228,8
343,0000126615,4
343,05390,4
346,0000105482,2
346,0000130577,2
346,08546,10
347,09082,5
347,12241,2
352,0000105975,9
352,12449,4
353,0000134843,3
358,0000132666,2
372,0000123121,8
377,0000127088,2
380,06231,4
383,0000112182,10
383,0000124229,4
385,0000101841,8
385,0000107935,4
387,13833,7
389,04372,2
389,24405,2
390,0000107935,4
390,0000121323,4
390,0000137372,4
392,0000106237,4
392,0000112662,4
394,0000137933,2
394,12907,4
395,09058,4
396,07009,4
396,12337,4
401,0000122435,2
401,09585,4
402,0000101841,2
402,0000127369,2
402,0000129938,2
403,0000131591,2
415,0000115182,4
415,0000128143,4
415,0000130656,7
416,0000123286,4
416,09082,10
416,12511,2
418,0000118716,6
418,14465,2
418,24564,2
424,0000123695,4
424,0000130854,4
424,0000135414,4
424,04418,4
424,05381,4
424,11342,4
427,0000139401,4
429,0000135011,12
431,0000114674,4
439,08488,4
444,0000121649,8
445,0000114301,2
445,0000114873,9
445,0000133585,2
448,0000128315,3
448,11108,3
451,0000122969,2
451,08235,7
452,0000100634,4
452,0000107936,4
452,0000135290,4
452,11245,7
453,0000124849,2
453,0000126394,2
461,0000129852,4
461,0000132589,4
461,0000134477,4
461,29378,18
464,0000133516,4
464,02346,7
473,0000135521,9
475,08230,9
475,08666,2
477,0000128616,4
485,0000128143,4
485,05366,4
486,0000130649,2
486,05719,2
486,13373,13
489,09073,8
489,13893,4
492,0000115182,4
492,07137,4
492,10468,4
494,0000132994,2
494,13350,2
495,0000105569,2
497,0000128617,4
502,0000124078,7
504,0000132609,4
504,0000141501,3
504,11109,4
504,14775,4
504,17782,3
509,0000124308,9
509,16979,2
510,0000120281,4
511,0000128226,2
511,0000140829,2
513,0000128146,11
513,0000141274,4
513,0000142148,2
517,0000132426,2
518,0000111869,2
518,0000125148,4
518,0000140745,2
518,01201,4
518,12337,4
523,0000100790,2
523,0000126647,4
523,0000139327,3
525,0000124947,4
525,08955,4
526,0000135184,2
527,0000103871,4
528,06231,12
539,00092,5
540,12996,4
542,0000123278,10
542,0000133173,8
549,05304,10
552,0000103696,2
552,0000119841,7
552,07009,2
557,13833,9
559,0000106831,2
559,0000131444,2
560,0000101841,4
561,0000122885,4
561,16732,4
562,0000116833,5
562,0000124339,2
562,0000132840,2
562,06102,3
563,0000130107,4
563,0000131239,4
563,08982,4
572,00585,4
572,02211,6
572,04663,4
573,0000112711,8
573,08549,12
573,08878,8
577,0000112009,2
577,0000125274,4
577,0000133895,4
577,04520,2
577,05975,2
580,07296,2
582,0000111555,9
582,0000114632,2
587,0000108961,5
587,12321,3
589,0000140830,4
604,0000105568,4
604,0000117240,2
604,0000117711,2
604,0000120012,2
604,0000127098,7
604,0000133646,2
604,0000136379,4
605,0000134153,2
605,06928,2
608,0000125003,2
608,0000138428,4
614,0000108753,2
622,0000127098,4
632,0000103871,4
632,0000104116,2
632,02345,2
640,0000116315,2
640,0000119926,4
640,0000125105,2
640,0000130854,4
640,0000132254,8
640,0000132427,8
642,0000107359,4
642,0000117152,4
653,00659,3
654,0000131326,2
654,06758,5
670,07009,4
670,08673,4
671,0000131609,4
671,09618,4
676,12585,3
679,0000128194,4
679,0000130138,4
679,0000130762,7
679,0000140267,4
682,0000128946,8
682,0000130459,4
682,0000135290,4
684,0000119962,4
684,05052,4
694,0000114468,6
696,0000106087,8
704,16732,2
709,0000119109,2
709,0000122743,4
709,0000123981,11
709,0000136243,2
709,10475,4
